account_id,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,first_target_month,recovered_amount,analytical_grain
ACC0000001,BRW0010742,15,MEDIUM,CONSUMER,678074.03,2026-02,114222.84,account across observation period; monthly scorecard is account-month
ACC0000234,BRW0000218,1,MEDIUM,CONSUMER,287109.27,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000235,BRW0011054,75,LOW,CREDIT_CARD,534742.44,2026-03,38482.85,account across observation period; monthly scorecard is account-month
ACC0000236,BRW0011467,30,HIGH,BNPL,204028.1,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0000237,BRW0010449,60,NPA,CONSUMER,431535.07,2026-04,58894.79,account across observation period; monthly scorecard is account-month
ACC0000238,BRW0001868,15,MEDIUM,PERSONAL,607130.5,,129371.01,account across observation period; monthly scorecard is account-month
ACC0000239,BRW0008382,45,NPA,PERSONAL,414986.21,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000240,BRW0007881,45,HIGH,BNPL,136554.52,,0.0,account across observation period; monthly scorecard is account-month
ACC0000241,BRW0008497,0,NPA,CREDIT_CARD,242391.09,2026-02,123324.62,account across observation period; monthly scorecard is account-month
ACC0000242,BRW0008517,45,HIGH,AUTO,453096.13,2026-01,24827.03,account across observation period; monthly scorecard is account-month
ACC0000243,BRW0005208,0,LOW,AUTO,496118.57,2026-01,95483.52,account across observation period; monthly scorecard is account-month
ACC0000244,BRW0006128,60,MEDIUM,AUTO,232930.32,,0.0,account across observation period; monthly scorecard is account-month
ACC0000245,BRW0008164,75,HIGH,AUTO,418994.38,2026-02,26888.29,account across observation period; monthly scorecard is account-month
ACC0000246,BRW0004772,75,HIGH,AUTO,527246.45,2026-01,42553.29,account across observation period; monthly scorecard is account-month
ACC0000247,BRW0010041,15,MEDIUM,CREDIT_CARD,379834.66,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000248,BRW0010435,90,LOW,AUTO,354402.86,2026-02,119653.18,account across observation period; monthly scorecard is account-month
ACC0000249,BRW0009397,90,LOW,AUTO,575735.3,2026-04,46694.2,account across observation period; monthly scorecard is account-month
ACC0000250,BRW0011300,45,MEDIUM,CREDIT_CARD,489877.28,,85502.72,account across observation period; monthly scorecard is account-month
ACC0000251,,180,NPA,PERSONAL,4863.64,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000252,BRW0010408,75,HIGH,CREDIT_CARD,251164.92,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000253,BRW0011262,120,NPA,CREDIT_CARD,302649.82,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000254,BRW0004667,60,LOW,CONSUMER,444440.18,,0.0,account across observation period; monthly scorecard is account-month
ACC0000255,,30,NPA,BNPL,409475.16,,0.0,account across observation period; monthly scorecard is account-month
ACC0000256,BRW0006371,30,MEDIUM,PERSONAL,9404.83,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000257,BRW0002801,75,LOW,PERSONAL,154901.38,2026-03,89064.06,account across observation period; monthly scorecard is account-month
ACC0000258,BRW0005797,90,HIGH,CREDIT_CARD,616272.87,,0.0,account across observation period; monthly scorecard is account-month
ACC0000259,BRW0006746,90,NPA,AUTO,107093.23,2026-04,79538.52,account across observation period; monthly scorecard is account-month
ACC0000260,BRW0010249,75,HIGH,CONSUMER,333219.17,,2696.91,account across observation period; monthly scorecard is account-month
ACC0000261,BRW0001433,1,MEDIUM,AUTO,261754.31,2026-07,51882.33,account across observation period; monthly scorecard is account-month
ACC0000262,BRW0000662,75,MEDIUM,AUTO,659021.87,,0.0,account across observation period; monthly scorecard is account-month
ACC0000263,BRW0009484,5,NPA,CREDIT_CARD,689055.89,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000264,BRW0003304,30,LOW,CONSUMER,599191.71,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000265,BRW0001315,0,MEDIUM,AUTO,356814.96,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0000266,BRW0000935,75,LOW,BNPL,38402.71,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000267,BRW0005491,45,MEDIUM,CREDIT_CARD,490223.39,2026-01,37935.87,account across observation period; monthly scorecard is account-month
ACC0000268,BRW0003354,15,LOW,BNPL,248654.72,2026-06,43414.26,account across observation period; monthly scorecard is account-month
ACC0000269,BRW0002980,45,MEDIUM,CREDIT_CARD,322688.33,2026-01,45532.54,account across observation period; monthly scorecard is account-month
ACC0000270,BRW0001742,90,MEDIUM,BNPL,199160.35,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0000271,BRW0011906,45,LOW,CREDIT_CARD,625797.59,,0.0,account across observation period; monthly scorecard is account-month
ACC0000272,BRW0010241,5,NPA,PERSONAL,427594.25,,16279.4,account across observation period; monthly scorecard is account-month
ACC0000273,BRW0010587,60,LOW,CONSUMER,224239.95,,0.0,account across observation period; monthly scorecard is account-month
ACC0000274,,180,LOW,AUTO,343147.49,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000275,BRW0011155,1,HIGH,BNPL,230121.96,2026-05,43536.92,account across observation period; monthly scorecard is account-month
ACC0000276,BRW0007630,90,NPA,AUTO,47499.77,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000277,BRW0007554,120,LOW,CONSUMER,25811.33,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000278,BRW0001624,120,MEDIUM,AUTO,426773.51,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0000279,BRW0005833,90,MEDIUM,CREDIT_CARD,269049.57,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000280,BRW0002389,45,MEDIUM,BNPL,87019.33,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000281,BRW0002686,120,NPA,PERSONAL,257309.54,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000282,BRW0002920,1,LOW,PERSONAL,460400.52,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000283,BRW0007274,90,HIGH,CONSUMER,155161.33,2026-06,85233.31,account across observation period; monthly scorecard is account-month
ACC0000284,BRW0004631,90,NPA,CONSUMER,283487.04,,0.0,account across observation period; monthly scorecard is account-month
ACC0000285,BRW0002693,0,NPA,BNPL,138592.11,2026-02,86417.16,account across observation period; monthly scorecard is account-month
ACC0000286,BRW0011229,75,MEDIUM,BNPL,479005.36,2026-01,144876.97,account across observation period; monthly scorecard is account-month
ACC0000287,BRW0007978,5,NPA,PERSONAL,382895.12,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0000288,BRW0003624,5,LOW,PERSONAL,508389.62,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0000289,BRW0003150,30,NPA,CREDIT_CARD,594930.34,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000290,BRW0003170,180,LOW,BNPL,525445.15,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000291,BRW0011596,1,HIGH,CREDIT_CARD,300005.7,2026-07,137937.2,account across observation period; monthly scorecard is account-month
ACC0000292,BRW0006410,45,LOW,AUTO,399554.82,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0000293,BRW0003442,45,HIGH,AUTO,132624.3,2026-03,94515.86,account across observation period; monthly scorecard is account-month
ACC0000294,BRW0005255,120,NPA,BNPL,600089.91,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0000295,BRW0009436,75,NPA,CONSUMER,427412.51,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000296,BRW0004469,60,LOW,BNPL,480209.2,,197865.43,account across observation period; monthly scorecard is account-month
ACC0000297,BRW0002203,15,MEDIUM,BNPL,84982.78,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000298,,0,MEDIUM,CONSUMER,388448.35,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0000299,BRW0002122,45,NPA,AUTO,340736.96,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000300,BRW0001919,5,HIGH,BNPL,79696.68,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000301,BRW0004994,1,LOW,CONSUMER,56446.5,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000302,BRW0005457,45,HIGH,CREDIT_CARD,665354.25,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0000303,BRW0007678,45,MEDIUM,BNPL,80118.48,2026-03,91175.25,account across observation period; monthly scorecard is account-month
ACC0000304,BRW0001345,1,LOW,PERSONAL,246761.73,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000305,BRW0001143,15,NPA,BNPL,154052.28,2026-03,74719.7,account across observation period; monthly scorecard is account-month
ACC0000306,BRW0007153,180,HIGH,PERSONAL,438457.51,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0000307,BRW0009981,75,MEDIUM,BNPL,163392.95,,0.0,account across observation period; monthly scorecard is account-month
ACC0000308,BRW0009560,75,HIGH,CREDIT_CARD,101441.07,,138858.9,account across observation period; monthly scorecard is account-month
ACC0000309,BRW0001163,60,HIGH,BNPL,296281.61,2026-03,49065.85,account across observation period; monthly scorecard is account-month
ACC0000310,BRW0003189,15,NPA,PERSONAL,414799.12,,0.0,account across observation period; monthly scorecard is account-month
ACC0000311,BRW0005250,0,NPA,CONSUMER,305097.97,,0.0,account across observation period; monthly scorecard is account-month
ACC0000312,BRW0007226,15,HIGH,CONSUMER,233842.42,2026-07,6277.32,account across observation period; monthly scorecard is account-month
ACC0000313,BRW0008166,5,MEDIUM,BNPL,390776.39,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000314,BRW0000841,0,NPA,BNPL,562999.4,2026-02,87306.82,account across observation period; monthly scorecard is account-month
ACC0000315,BRW0000850,60,HIGH,AUTO,612475.97,2026-02,19387.92,account across observation period; monthly scorecard is account-month
ACC0000316,BRW0008838,120,NPA,CONSUMER,247379.01,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000317,,90,HIGH,BNPL,80894.05,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0000318,BRW0000933,15,LOW,BNPL,645614.69,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000319,BRW0009456,30,LOW,CREDIT_CARD,66203.94,2026-02,136277.05,account across observation period; monthly scorecard is account-month
ACC0000320,BRW0002211,1,NPA,CONSUMER,68560.15,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000321,BRW0001488,60,NPA,AUTO,262323.32,,16036.88,account across observation period; monthly scorecard is account-month
ACC0000322,BRW0003108,15,MEDIUM,BNPL,340772.52,,0.0,account across observation period; monthly scorecard is account-month
ACC0000323,BRW0004656,90,MEDIUM,AUTO,589734.32,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000324,BRW0002953,15,LOW,CONSUMER,522154.56,,113227.95,account across observation period; monthly scorecard is account-month
ACC0000325,BRW0008699,15,LOW,CONSUMER,182884.37,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000326,BRW0009537,75,LOW,BNPL,420047.54,2026-07,40351.44,account across observation period; monthly scorecard is account-month
ACC0000327,BRW0008597,5,LOW,CREDIT_CARD,506082.48,,37055.46,account across observation period; monthly scorecard is account-month
ACC0000328,BRW0005845,180,LOW,PERSONAL,371192.88,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000329,BRW0008541,1,HIGH,CREDIT_CARD,640698.03,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000330,BRW0003970,15,NPA,CREDIT_CARD,343100.82,2026-05,17000.16,account across observation period; monthly scorecard is account-month
ACC0000331,BRW0011547,0,HIGH,CONSUMER,366485.76,,0.0,account across observation period; monthly scorecard is account-month
ACC0000332,BRW0009320,45,LOW,PERSONAL,334833.3,2026-01,46969.39,account across observation period; monthly scorecard is account-month
ACC0000333,BRW0004815,60,NPA,CREDIT_CARD,199629.72,2026-01,137222.44,account across observation period; monthly scorecard is account-month
ACC0000334,BRW0004893,0,LOW,CREDIT_CARD,203574.22,,0.0,account across observation period; monthly scorecard is account-month
ACC0000335,BRW0005692,5,NPA,BNPL,212753.38,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0000336,BRW0006865,90,LOW,PERSONAL,328927.9,,0.0,account across observation period; monthly scorecard is account-month
ACC0000337,BRW0001369,75,LOW,BNPL,304392.24,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0000338,,90,MEDIUM,AUTO,589872.45,,0.0,account across observation period; monthly scorecard is account-month
ACC0000339,BRW0004661,5,MEDIUM,PERSONAL,207850.0,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0000340,BRW0005569,15,MEDIUM,CREDIT_CARD,435583.46,2026-02,26294.91,account across observation period; monthly scorecard is account-month
ACC0000341,BRW0011133,180,HIGH,BNPL,370838.13,2026-07,21977.61,account across observation period; monthly scorecard is account-month
ACC0000342,BRW0011309,5,MEDIUM,CREDIT_CARD,154020.6,2026-02,30123.97,account across observation period; monthly scorecard is account-month
ACC0000343,BRW0010964,30,MEDIUM,CONSUMER,631084.68,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0000344,BRW0010980,75,MEDIUM,AUTO,124184.06,2026-02,161324.04,account across observation period; monthly scorecard is account-month
ACC0000345,BRW0010122,75,LOW,CONSUMER,335549.77,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0000346,BRW0010052,30,HIGH,AUTO,618898.43,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0000347,BRW0004611,5,LOW,CONSUMER,376543.19,2026-04,0.0,account across observation period; monthly scorecard is account-month
