canonical_agent_id,tenure_bucket,calls,contacted,avg_duration_sec,contact_rate
EMP::EMP00103,181-365d,877,192,439.71638418079095,0.21892816419612315
EMP::EMP00103,365d+,1389,291,440.2140326009922,0.20950323974082075
EMP::EMP00104,91-180d,75,9,436.12,0.12
EMP::EMP00104,181-365d,532,115,463.9852125693161,0.2161654135338346
EMP::EMP00104,365d+,1301,296,441.916476841306,0.2275172943889316
EMP::EMP00105,31-90d,16,2,421.8125,0.125
EMP::EMP00105,91-180d,169,32,445.2352941176471,0.1893491124260355
EMP::EMP00105,181-365d,550,101,445.2839285714286,0.18363636363636363
EMP::EMP00105,365d+,1362,274,463.74874371859295,0.2011747430249633
EMP::EMP00106,31-90d,18,4,511.6111111111111,0.2222222222222222
EMP::EMP00106,91-180d,187,20,452.01063829787233,0.10695187165775401
EMP::EMP00106,181-365d,920,182,442.22556390977445,0.19782608695652174
EMP::EMP00106,365d+,2305,445,455.4959349593496,0.19305856832971802
EMP::EMP00107,31-90d,26,9,521.5925925925926,0.34615384615384615
EMP::EMP00107,91-180d,242,41,480.2631578947368,0.16942148760330578
EMP::EMP00107,181-365d,1081,205,453.6757246376812,0.18963922294172064
EMP::EMP00107,365d+,1169,225,452.43265993265993,0.1924721984602224
EMP::EMP00108,31-90d,16,4,502.27777777777777,0.25
EMP::EMP00108,91-180d,105,27,454.1142857142857,0.2571428571428571
EMP::EMP00108,181-365d,510,108,452.46628131021197,0.21176470588235294
EMP::EMP00108,365d+,1373,273,455.00501432664754,0.19883466860888566
EMP::EMP00109,31-90d,46,4,464.60869565217394,0.08695652173913043
EMP::EMP00109,91-180d,183,41,461.43617021276594,0.22404371584699453
EMP::EMP00109,181-365d,595,117,459.1487603305785,0.19663865546218487
EMP::EMP00109,365d+,1760,373,445.8815368196371,0.2119318181818182
EMP::EMP00110,31-90d,34,6,423.5,0.17647058823529413
EMP::EMP00110,91-180d,254,46,470.90234375,0.18110236220472442
EMP::EMP00110,181-365d,1241,246,460.578025477707,0.1982272360999194
EMP::EMP00110,365d+,1607,357,454.41830466830464,0.22215308027380212
EMP::EMP00111,31-90d,38,6,472.7894736842105,0.15789473684210525
EMP::EMP00111,91-180d,126,23,442.23846153846154,0.18253968253968253
EMP::EMP00111,181-365d,447,77,460.27352297592995,0.17225950782997762
EMP::EMP00111,365d+,1402,295,454.7922535211268,0.21041369472182597
EMP::EMP00112,31-90d,9,0,422.6666666666667,0.0
EMP::EMP00112,91-180d,52,10,371.7169811320755,0.19230769230769232
EMP::EMP00112,181-365d,377,75,459.9450261780105,0.1989389920424403
EMP::EMP00112,365d+,1554,295,454.0790441176471,0.18983268983268983
EMP::EMP00113,91-180d,101,18,471.94117647058823,0.1782178217821782
EMP::EMP00113,181-365d,586,121,447.74745762711865,0.20648464163822525
EMP::EMP00113,365d+,1646,328,463.27835648148147,0.19927095990279464
EMP::EMP00114,31-90d,22,2,467.4347826086956,0.09090909090909091
EMP::EMP00114,91-180d,74,10,504.5466666666667,0.13513513513513514
EMP::EMP00114,181-365d,491,108,445.5768463073852,0.219959266802444
EMP::EMP00114,365d+,1530,317,458.95881595881593,0.20718954248366014
EMP::EMP00115,31-90d,17,5,528.1764705882352,0.29411764705882354
EMP::EMP00115,91-180d,82,17,498.8072289156627,0.2073170731707317
EMP::EMP00115,181-365d,717,158,449.79419889502765,0.2203626220362622
EMP::EMP00115,365d+,1749,322,451.2281197063806,0.1841052029731275
EMP::EMP00116,31-90d,13,2,545.0,0.15384615384615385
EMP::EMP00116,91-180d,153,35,444.7647058823529,0.22875816993464052
EMP::EMP00116,181-365d,722,151,451.29715061058346,0.20914127423822715
EMP::EMP00116,365d+,1942,389,453.11286222674124,0.20030895983522143
EMP::EMP00117,31-90d,79,19,466.2278481012658,0.24050632911392406
EMP::EMP00117,91-180d,278,55,465.7849829351536,0.19784172661870503
EMP::EMP00117,181-365d,940,183,443.5988023952096,0.1946808510638298
EMP::EMP00117,365d+,1994,413,452.20534388916377,0.20712136409227683
EMP::EMP00118,31-90d,17,3,485.0,0.17647058823529413
EMP::EMP00118,91-180d,174,33,456.75141242937855,0.1896551724137931
EMP::EMP00118,181-365d,599,128,450.29421487603304,0.21368948247078465
EMP::EMP00118,365d+,1226,246,441.9477911646586,0.200652528548124
EMP::EMP00119,31-90d,140,28,466.9718309859155,0.2
EMP::EMP00119,91-180d,336,70,455.0409356725146,0.20833333333333334
EMP::EMP00119,181-365d,786,180,462.50992555831266,0.22900763358778625
EMP::EMP00119,365d+,1315,277,450.3777112939417,0.21064638783269962
EMP::EMP00120,91-180d,42,7,487.3636363636364,0.16666666666666666
EMP::EMP00120,181-365d,535,110,451.7816513761468,0.205607476635514
EMP::EMP00120,365d+,1378,270,440.2120996441281,0.19593613933236576
EMP::EMP00121,31-90d,3,0,569.3333333333334,0.0
EMP::EMP00121,91-180d,192,42,471.989898989899,0.21875
EMP::EMP00121,181-365d,852,183,442.527293844367,0.2147887323943662
EMP::EMP00121,365d+,1715,375,460.42020665901265,0.21865889212827988
EMP::EMP00122,31-90d,18,3,480.0,0.16666666666666666
EMP::EMP00122,91-180d,137,17,444.31159420289856,0.12408759124087591
EMP::EMP00122,181-365d,675,134,452.94744525547446,0.1985185185185185
EMP::EMP00122,365d+,2066,418,448.24045801526717,0.20232333010648595
EMP::EMP00123,31-90d,52,11,368.0,0.21153846153846154
EMP::EMP00123,91-180d,202,53,420.5317073170732,0.2623762376237624
EMP::EMP00123,181-365d,675,133,444.31323529411765,0.19703703703703704
EMP::EMP00123,365d+,1349,276,445.51455604075693,0.20459599703484063
EMP::EMP00124,31-90d,54,8,428.4259259259259,0.14814814814814814
EMP::EMP00124,91-180d,131,25,471.18045112781954,0.19083969465648856
EMP::EMP00124,181-365d,424,92,444.446261682243,0.2169811320754717
EMP::EMP00124,365d+,1450,293,442.8103331067301,0.20206896551724138
EMP::EMP00125,31-90d,45,11,443.2826086956522,0.24444444444444444
EMP::EMP00125,91-180d,139,33,435.13380281690144,0.23741007194244604
EMP::EMP00125,181-365d,430,83,445.0988505747126,0.1930232558139535
EMP::EMP00125,365d+,1364,270,436.72878897751997,0.19794721407624633
EMP::EMP00126,31-90d,56,8,366.4310344827586,0.14285714285714285
EMP::EMP00126,91-180d,149,27,456.24666666666667,0.18120805369127516
EMP::EMP00126,181-365d,675,133,454.02765647743814,0.19703703703703704
EMP::EMP00126,365d+,1556,304,442.2363751584284,0.1953727506426735
EMP::EMP00127,31-90d,7,2,342.25,0.2857142857142857
EMP::EMP00127,91-180d,96,12,444.1530612244898,0.125
EMP::EMP00127,181-365d,395,83,469.279702970297,0.21012658227848102
EMP::EMP00127,365d+,1597,337,447.68027210884355,0.21102066374452097
EMP::EMP00128,31-90d,35,10,435.54285714285714,0.2857142857142857
EMP::EMP00128,91-180d,116,21,444.12068965517244,0.1810344827586207
EMP::EMP00128,181-365d,439,89,457.79732739420933,0.20273348519362186
EMP::EMP00128,365d+,1673,342,449.6419316843345,0.2044231918708906
EMP::EMP00129,31-90d,39,11,426.64102564102564,0.28205128205128205
EMP::EMP00129,91-180d,209,41,481.81516587677726,0.19617224880382775
EMP::EMP00129,181-365d,1077,185,459.23161764705884,0.17177344475394615
EMP::EMP00129,365d+,1785,366,444.96572692095083,0.20504201680672268
EMP::EMP00130,31-90d,35,8,434.0857142857143,0.22857142857142856
EMP::EMP00130,91-180d,204,44,472.5990338164251,0.21568627450980393
EMP::EMP00130,181-365d,661,141,460.6041666666667,0.21331316187594554
EMP::EMP00130,365d+,2204,447,443.7396953405018,0.2028130671506352
EMP::EMP00131,31-90d,27,5,467.77777777777777,0.18518518518518517
EMP::EMP00131,91-180d,163,36,425.9268292682927,0.22085889570552147
EMP::EMP00131,181-365d,537,103,443.26142595978064,0.19180633147113593
EMP::EMP00131,365d+,1024,237,451.1028846153846,0.2314453125
EMP::EMP00132,31-90d,15,3,477.26666666666665,0.2
EMP::EMP00132,91-180d,233,54,457.3914893617021,0.2317596566523605
EMP::EMP00132,181-365d,543,115,430.6588868940754,0.21178637200736647
EMP::EMP00132,365d+,1381,288,456.61464750171115,0.20854453294713976
EMP::EMP00133,31-90d,19,8,545.1052631578947,0.42105263157894735
EMP::EMP00133,91-180d,32,8,459.03125,0.25
EMP::EMP00133,181-365d,144,23,442.041095890411,0.1597222222222222
EMP::EMP00133,365d+,1183,248,460.40033500837524,0.20963651732882502
EMP::EMP00134,31-90d,71,15,489.6619718309859,0.2112676056338028
EMP::EMP00134,91-180d,260,55,451.83141762452107,0.21153846153846154
EMP::EMP00134,181-365d,705,151,457.8531468531468,0.21418439716312057
EMP::EMP00134,365d+,2188,465,453.7660034602076,0.21252285191956125
EMP::EMP00135,91-180d,11,2,530.2727272727273,0.18181818181818182
EMP::EMP00135,181-365d,458,80,462.5281385281385,0.17467248908296942
EMP::EMP00135,365d+,1468,319,451.22812920592196,0.21730245231607628
EMP::EMP00136,31-90d,15,4,479.73333333333335,0.26666666666666666
EMP::EMP00136,91-180d,55,14,451.8421052631579,0.2545454545454545
EMP::EMP00136,181-365d,467,99,444.65327695560256,0.21199143468950749
EMP::EMP00136,365d+,1196,257,449.2412480974125,0.2148829431438127
EMP::EMP00137,31-90d,1,0,198.0,0.0
EMP::EMP00137,91-180d,92,22,451.32608695652175,0.2391304347826087
EMP::EMP00137,181-365d,632,112,467.4992175273865,0.17721518987341772
EMP::EMP00137,365d+,1861,382,443.53414505029116,0.20526598602901666
EMP::EMP00138,31-90d,78,19,479.8395061728395,0.24358974358974358
EMP::EMP00138,91-180d,219,36,423.42792792792795,0.1643835616438356
EMP::EMP00138,181-365d,827,177,450.5990566037736,0.2140266021765417
EMP::EMP00138,365d+,1500,309,459.0675260896255,0.206
EMP::EMP00139,31-90d,37,8,455.7837837837838,0.21621621621621623
EMP::EMP00139,91-180d,217,39,468.7603686635945,0.17972350230414746
EMP::EMP00139,181-365d,550,98,466.7841726618705,0.1781818181818182
EMP::EMP00139,365d+,2630,555,450.1961004874391,0.21102661596958175
EMP::EMP00140,31-90d,34,6,387.5,0.17647058823529413
EMP::EMP00140,91-180d,173,40,420.4375,0.23121387283236994
EMP::EMP00140,181-365d,641,109,467.1325115562404,0.17004680187207488
EMP::EMP00140,365d+,1143,227,449.45509499136443,0.19860017497812774
EMP::EMP00141,31-90d,9,3,516.3333333333334,0.3333333333333333
EMP::EMP00141,91-180d,118,22,427.11570247933884,0.1864406779661017
EMP::EMP00141,181-365d,715,174,458.5898491083676,0.24335664335664337
EMP::EMP00141,365d+,2016,435,452.62298288508555,0.21577380952380953
EMP::EMP00142,91-180d,133,24,447.45522388059703,0.18045112781954886
EMP::EMP00142,181-365d,786,156,449.71338383838383,0.1984732824427481
EMP::EMP00142,365d+,1735,362,446.73148148148147,0.20864553314121037
EMP::EMP00143,31-90d,9,1,380.6666666666667,0.1111111111111111
EMP::EMP00143,91-180d,95,19,469.85263157894735,0.2
EMP::EMP00143,181-365d,579,127,443.6047700170358,0.21934369602763384
EMP::EMP00143,365d+,1665,348,457.6317347542925,0.209009009009009
EMP::EMP00144,31-90d,8,0,262.75,0.0
EMP::EMP00144,91-180d,77,17,464.72727272727275,0.22077922077922077
EMP::EMP00144,181-365d,532,106,452.1623616236162,0.19924812030075187
EMP::EMP00144,365d+,1525,329,453.2686855670103,0.2157377049180328
EMP::EMP00145,31-90d,9,0,476.1111111111111,0.0
EMP::EMP00145,91-180d,87,18,459.35227272727275,0.20689655172413793
EMP::EMP00145,181-365d,276,42,458.068345323741,0.15217391304347827
EMP::EMP00145,365d+,1157,236,444.88350340136054,0.20397579948141745
EMP::EMP00146,31-90d,26,7,459.84615384615387,0.2692307692307692
EMP::EMP00146,91-180d,102,26,445.6509433962264,0.2549019607843137
EMP::EMP00146,181-365d,307,52,452.15210355987057,0.16938110749185667
EMP::EMP00146,365d+,1516,282,449.07217165149547,0.18601583113456466
EMP::EMP00147,31-90d,58,16,418.3965517241379,0.27586206896551724
EMP::EMP00147,91-180d,85,14,467.0113636363636,0.16470588235294117
EMP::EMP00147,181-365d,187,32,443.7724867724868,0.1711229946524064
EMP::EMP00147,365d+,1192,237,448.40165975103736,0.1988255033557047
EMP::EMP00148,31-90d,3,0,233.0,0.0
EMP::EMP00148,91-180d,56,9,418.280701754386,0.16071428571428573
EMP::EMP00148,181-365d,476,93,460.9066390041494,0.1953781512605042
EMP::EMP00148,365d+,1816,378,442.7678284182306,0.20814977973568283
EMP::EMP00149,91-180d,131,30,399.73880597014926,0.22900763358778625
EMP::EMP00149,181-365d,754,151,448.11942257217845,0.2002652519893899
EMP::EMP00149,365d+,1863,354,449.83809523809526,0.19001610305958133
EMP::EMP00150,31-90d,9,1,346.3333333333333,0.1111111111111111
EMP::EMP00150,91-180d,105,27,408.962962962963,0.2571428571428571
EMP::EMP00150,181-365d,549,122,461.14954954954953,0.2222222222222222
EMP::EMP00150,365d+,1588,352,454.09656398104266,0.2216624685138539
EMP::EMP00151,91-180d,78,18,464.5822784810127,0.23076923076923078
EMP::EMP00151,181-365d,472,97,467.16875,0.2055084745762712
EMP::EMP00151,365d+,1801,366,453.30529765155654,0.20322043309272628
EMP::EMP00152,31-90d,36,8,489.3611111111111,0.2222222222222222
EMP::EMP00152,91-180d,89,15,469.8666666666667,0.16853932584269662
EMP::EMP00152,181-365d,363,81,443.4119241192412,0.2231404958677686
EMP::EMP00152,365d+,1494,336,449.44389027431424,0.2248995983935743
EMP::EMP00153,31-90d,55,9,450.82456140350877,0.16363636363636364
EMP::EMP00153,91-180d,218,38,426.06756756756755,0.1743119266055046
EMP::EMP00153,181-365d,444,79,475.8454746136865,0.17792792792792791
EMP::EMP00153,365d+,1350,274,441.4112081513828,0.20296296296296296
EMP::EMP00154,31-90d,74,12,435.77027027027026,0.16216216216216217
EMP::EMP00154,91-180d,248,46,466.292,0.18548387096774194
EMP::EMP00154,181-365d,655,150,456.86253776435046,0.22900763358778625
EMP::EMP00154,365d+,2306,447,446.9253859348199,0.1938421509106678
EMP::EMP00155,31-90d,79,15,453.275,0.189873417721519
EMP::EMP00155,91-180d,221,47,446.646017699115,0.21266968325791855
EMP::EMP00155,181-365d,777,155,472.635101010101,0.1994851994851995
EMP::EMP00155,365d+,2357,488,449.6107854630715,0.20704285108188375
EMP::EMP00156,31-90d,7,2,415.2857142857143,0.2857142857142857
EMP::EMP00156,91-180d,196,38,466.18,0.19387755102040816
EMP::EMP00156,181-365d,637,146,455.0384024577573,0.22919937205651492
EMP::EMP00156,365d+,1731,343,442.86541737649065,0.1981513575967649
EMP::EMP00157,181-365d,46,11,502.7173913043478,0.2391304347826087
EMP::EMP00157,365d+,578,125,461.5772495755518,0.21626297577854672
EMP::EMP00158,31-90d,28,6,387.7142857142857,0.21428571428571427
EMP::EMP00158,91-180d,264,60,453.32706766917295,0.22727272727272727
EMP::EMP00158,181-365d,1053,205,446.561797752809,0.19468186134852802
EMP::EMP00158,365d+,1688,354,452.37914967967384,0.20971563981042654
EMP::EMP00159,31-90d,6,1,559.5,0.16666666666666666
EMP::EMP00159,91-180d,97,24,465.6530612244898,0.24742268041237114
EMP::EMP00159,181-365d,365,71,469.9482288828338,0.19452054794520549
EMP::EMP00159,365d+,1673,340,450.93992932862193,0.20322773460848775
EMP::EMP00160,31-90d,23,5,431.95652173913044,0.21739130434782608
EMP::EMP00160,91-180d,90,24,432.45652173913044,0.26666666666666666
EMP::EMP00160,181-365d,302,61,462.6938110749186,0.20198675496688742
EMP::EMP00160,365d+,1367,277,456.22366522366525,0.20263350402340893
EMP::EMP00161,31-90d,11,2,585.1818181818181,0.18181818181818182
EMP::EMP00161,91-180d,142,29,439.8881118881119,0.20422535211267606
EMP::EMP00161,181-365d,498,94,483.468253968254,0.18875502008032127
EMP::EMP00161,365d+,1785,388,455.5056421278882,0.2173669467787115
EMP::EMP00162,31-90d,18,4,509.8888888888889,0.2222222222222222
EMP::EMP00162,91-180d,98,16,458.0816326530612,0.16326530612244897
EMP::EMP00162,181-365d,504,107,462.0058939096267,0.2123015873015873
EMP::EMP00162,365d+,1382,293,460.7019687712152,0.21201157742402316
EMP::EMP00163,31-90d,57,11,415.3157894736842,0.19298245614035087
EMP::EMP00163,91-180d,191,31,454.2083333333333,0.16230366492146597
EMP::EMP00163,181-365d,532,109,467.5102420856611,0.20488721804511278
EMP::EMP00163,365d+,1290,281,444.41334355828224,0.2178294573643411
EMP::EMP00164,31-90d,45,2,431.5869565217391,0.044444444444444446
EMP::EMP00164,91-180d,183,39,408.52941176470586,0.21311475409836064
EMP::EMP00164,181-365d,505,94,445.7749510763209,0.18613861386138614
EMP::EMP00164,365d+,2354,481,450.0025104602511,0.20433305012744266
EMP::EMP00165,31-90d,29,5,504.2413793103448,0.1724137931034483
EMP::EMP00165,91-180d,206,38,427.17535545023696,0.18446601941747573
EMP::EMP00165,181-365d,784,139,463.01498127340824,0.17729591836734693
EMP::EMP00165,365d+,1784,351,450.4933847850055,0.19674887892376683
EMP::EMP00166,31-90d,10,3,392.6,0.3
EMP::EMP00166,91-180d,148,31,450.9865771812081,0.20945945945945946
EMP::EMP00166,181-365d,515,115,460.5344827586207,0.22330097087378642
EMP::EMP00166,365d+,973,210,453.5326530612245,0.2158273381294964
EMP::EMP00167,31-90d,24,4,532.2083333333334,0.16666666666666666
EMP::EMP00167,91-180d,116,18,426.3813559322034,0.15517241379310345
EMP::EMP00167,181-365d,468,84,453.8267223382046,0.1794871794871795
EMP::EMP00167,365d+,1460,294,455.18598382749326,0.20136986301369864
EMP::EMP00168,31-90d,22,3,416.0833333333333,0.13636363636363635
EMP::EMP00168,91-180d,204,43,463.30143540669854,0.2107843137254902
EMP::EMP00168,181-365d,488,81,443.04655870445345,0.16598360655737704
EMP::EMP00168,365d+,2291,432,447.79982780886786,0.18856394587516367
EMP::EMP00169,31-90d,39,9,501.46153846153845,0.23076923076923078
EMP::EMP00169,91-180d,103,22,470.4271844660194,0.21359223300970873
EMP::EMP00169,181-365d,358,64,467.8753462603878,0.1787709497206704
EMP::EMP00169,365d+,1067,216,443.9388127853881,0.20243673851921273
EMP::EMP00170,91-180d,57,10,442.48275862068965,0.17543859649122806
EMP::EMP00170,181-365d,461,92,460.84154175588867,0.19956616052060738
EMP::EMP00170,365d+,1425,315,441.4986206896552,0.22105263157894736
EMP::EMP00171,31-90d,43,10,422.5,0.23255813953488372
EMP::EMP00171,91-180d,155,34,438.0127388535032,0.21935483870967742
EMP::EMP00171,181-365d,647,130,446.4748858447489,0.2009273570324575
EMP::EMP00171,365d+,2763,596,448.50464285714287,0.2157075642417662
EMP::EMP00172,31-90d,5,1,504.2,0.2
EMP::EMP00172,91-180d,82,13,477.1927710843373,0.15853658536585366
EMP::EMP00172,181-365d,613,125,450.63022508038586,0.2039151712887439
EMP::EMP00172,365d+,1423,274,464.07512060647827,0.19255094869992972
EMP::EMP00173,31-90d,29,8,429.17241379310343,0.27586206896551724
EMP::EMP00173,91-180d,88,19,479.8876404494382,0.2159090909090909
EMP::EMP00173,181-365d,384,71,447.89230769230767,0.18489583333333334
EMP::EMP00173,365d+,1455,282,444.14713896457766,0.19381443298969073
EMP::EMP00174,91-180d,166,36,446.1666666666667,0.21686746987951808
EMP::EMP00174,181-365d,818,168,455.3682310469314,0.20537897310513448
EMP::EMP00174,365d+,1352,293,471.10996563573883,0.21671597633136094
EMP::EMP00175,31-90d,21,5,458.4761904761905,0.23809523809523808
EMP::EMP00175,91-180d,117,15,435.8220338983051,0.1282051282051282
EMP::EMP00175,181-365d,524,96,443.56928838951313,0.183206106870229
EMP::EMP00175,365d+,1515,303,461.64179104477614,0.2
EMP::EMP00176,31-90d,23,4,498.4347826086956,0.17391304347826086
EMP::EMP00176,91-180d,96,23,469.57142857142856,0.23958333333333334
EMP::EMP00176,181-365d,670,132,448.91899852724595,0.19701492537313434
EMP::EMP00176,365d+,1557,319,454.5015832805573,0.20488118175979447
EMP::EMP00177,31-90d,10,3,592.9,0.3
EMP::EMP00177,91-180d,154,29,463.26582278481015,0.18831168831168832
EMP::EMP00177,181-365d,582,97,452.56849315068496,0.16666666666666666
EMP::EMP00177,365d+,1143,221,455.5968992248062,0.19335083114610674
EMP::EMP00178,31-90d,28,4,449.89285714285717,0.14285714285714285
EMP::EMP00178,91-180d,102,27,421.2063492063492,0.2647058823529412
EMP::EMP00178,181-365d,367,83,454.76008968609864,0.22615803814713897
EMP::EMP00178,365d+,1775,339,445.8574610244989,0.19098591549295774
EMP::EMP00179,91-180d,32,4,482.0,0.125
EMP::EMP00179,181-365d,460,92,435.04282655246254,0.2
EMP::EMP00179,365d+,1635,332,445.92284508740204,0.20305810397553517
EMP::EMP00180,31-90d,1,0,498.0,0.0
EMP::EMP00180,91-180d,88,21,452.82608695652175,0.23863636363636365
EMP::EMP00180,181-365d,367,95,471.93783783783783,0.25885558583106266
EMP::EMP00180,365d+,2052,404,455.0547024952015,0.1968810916179337
EMP::EMP00181,31-90d,25,6,437.84,0.24
EMP::EMP00181,91-180d,149,27,475.62091503267976,0.18120805369127516
EMP::EMP00181,181-365d,824,173,452.5222623345367,0.2099514563106796
