raw_borrower_id,canonical_borrower_id,resolution_method,resolution_confidence,account_count
BRW0008961,BRW::BRW0008961,stable_borrower_id,HIGH,1.0
BRW0002152,BRW::BRW0002152,stable_borrower_id,HIGH,
BRW0004407,BRW::BRW0004407,stable_borrower_id,HIGH,2.0
BRW0007193,BRW::BRW0007193,stable_borrower_id,HIGH,
BRW0008640,BRW::BRW0008640,stable_borrower_id,HIGH,1.0
BRW0010495,BRW::BRW0010495,stable_borrower_id,HIGH,4.0
BRW0000538,BRW::BRW0000538,stable_borrower_id,HIGH,2.0
BRW0002358,BRW::BRW0002358,stable_borrower_id,HIGH,3.0
BRW0003367,BRW::BRW0003367,stable_borrower_id,HIGH,
BRW0003724,BRW::BRW0003724,stable_borrower_id,HIGH,2.0
BRW0011977,BRW::BRW0011977,stable_borrower_id,HIGH,3.0
BRW0009329,BRW::BRW0009329,stable_borrower_id,HIGH,1.0
BRW0003846,BRW::BRW0003846,stable_borrower_id,HIGH,2.0
BRW0011662,BRW::BRW0011662,stable_borrower_id,HIGH,2.0
BRW0005992,BRW::BRW0005992,stable_borrower_id,HIGH,3.0
BRW0006009,BRW::BRW0006009,stable_borrower_id,HIGH,
BRW0005205,BRW::BRW0005205,stable_borrower_id,HIGH,1.0
BRW0001727,BRW::BRW0001727,stable_borrower_id,HIGH,1.0
BRW0011213,BRW::BRW0011213,stable_borrower_id,HIGH,3.0
BRW0000168,BRW::BRW0000168,stable_borrower_id,HIGH,3.0
BRW0002092,BRW::BRW0002092,stable_borrower_id,HIGH,1.0
BRW0002756,BRW::BRW0002756,stable_borrower_id,HIGH,1.0
BRW0003352,BRW::BRW0003352,stable_borrower_id,HIGH,
BRW0001582,BRW::BRW0001582,stable_borrower_id,HIGH,2.0
BRW0000216,BRW::BRW0000216,stable_borrower_id,HIGH,1.0
BRW0008132,BRW::BRW0008132,stable_borrower_id,HIGH,1.0
BRW0011632,BRW::BRW0011632,stable_borrower_id,HIGH,2.0
BRW0001462,BRW::BRW0001462,stable_borrower_id,HIGH,1.0
BRW0003559,BRW::BRW0003559,stable_borrower_id,HIGH,2.0
BRW0006076,BRW::BRW0006076,stable_borrower_id,HIGH,3.0
BRW0011131,BRW::BRW0011131,stable_borrower_id,HIGH,4.0
BRW0008332,BRW::BRW0008332,stable_borrower_id,HIGH,
BRW0009195,BRW::BRW0009195,stable_borrower_id,HIGH,4.0
BRW0006974,BRW::BRW0006974,stable_borrower_id,HIGH,4.0
BRW0005005,BRW::BRW0005005,stable_borrower_id,HIGH,3.0
BRW0002398,BRW::BRW0002398,stable_borrower_id,HIGH,4.0
BRW0010372,BRW::BRW0010372,stable_borrower_id,HIGH,
BRW0009650,BRW::BRW0009650,stable_borrower_id,HIGH,4.0
BRW0000302,BRW::BRW0000302,stable_borrower_id,HIGH,1.0
BRW0008585,BRW::BRW0008585,stable_borrower_id,HIGH,4.0
BRW0001013,BRW::BRW0001013,stable_borrower_id,HIGH,1.0
BRW0008868,BRW::BRW0008868,stable_borrower_id,HIGH,2.0
BRW0009912,BRW::BRW0009912,stable_borrower_id,HIGH,2.0
BRW0001573,BRW::BRW0001573,stable_borrower_id,HIGH,7.0
BRW0005207,BRW::BRW0005207,stable_borrower_id,HIGH,3.0
BRW0001486,BRW::BRW0001486,stable_borrower_id,HIGH,2.0
BRW0006808,BRW::BRW0006808,stable_borrower_id,HIGH,
BRW0011131,BRW::BRW0011131,stable_borrower_id,HIGH,4.0
BRW0000971,BRW::BRW0000971,stable_borrower_id,HIGH,1.0
BRW0004771,BRW::BRW0004771,stable_borrower_id,HIGH,1.0
BRW0011678,BRW::BRW0011678,stable_borrower_id,HIGH,
BRW0003612,BRW::BRW0003612,stable_borrower_id,HIGH,7.0
BRW0001587,BRW::BRW0001587,stable_borrower_id,HIGH,2.0
BRW0005864,BRW::BRW0005864,stable_borrower_id,HIGH,2.0
BRW0006101,BRW::BRW0006101,stable_borrower_id,HIGH,3.0
BRW0007955,BRW::BRW0007955,stable_borrower_id,HIGH,6.0
BRW0003765,BRW::BRW0003765,stable_borrower_id,HIGH,3.0
BRW0011468,BRW::BRW0011468,stable_borrower_id,HIGH,1.0
BRW0006253,BRW::BRW0006253,stable_borrower_id,HIGH,1.0
BRW0003438,BRW::BRW0003438,stable_borrower_id,HIGH,2.0
BRW0011524,BRW::BRW0011524,stable_borrower_id,HIGH,2.0
BRW0011098,BRW::BRW0011098,stable_borrower_id,HIGH,2.0
BRW0005990,BRW::BRW0005990,stable_borrower_id,HIGH,3.0
BRW0000299,BRW::BRW0000299,stable_borrower_id,HIGH,2.0
BRW0007164,BRW::BRW0007164,stable_borrower_id,HIGH,3.0
BRW0006663,BRW::BRW0006663,stable_borrower_id,HIGH,3.0
BRW0001779,BRW::BRW0001779,stable_borrower_id,HIGH,
BRW0007608,BRW::BRW0007608,stable_borrower_id,HIGH,1.0
BRW0010090,BRW::BRW0010090,stable_borrower_id,HIGH,1.0
BRW0001271,BRW::BRW0001271,stable_borrower_id,HIGH,3.0
BRW0008680,BRW::BRW0008680,stable_borrower_id,HIGH,2.0
BRW0001685,BRW::BRW0001685,stable_borrower_id,HIGH,2.0
BRW0008986,BRW::BRW0008986,stable_borrower_id,HIGH,2.0
BRW0005030,BRW::BRW0005030,stable_borrower_id,HIGH,
BRW0000079,BRW::BRW0000079,stable_borrower_id,HIGH,4.0
BRW0011595,BRW::BRW0011595,stable_borrower_id,HIGH,2.0
BRW0001992,BRW::BRW0001992,stable_borrower_id,HIGH,
BRW0007153,BRW::BRW0007153,stable_borrower_id,HIGH,3.0
BRW0002178,BRW::BRW0002178,stable_borrower_id,HIGH,2.0
BRW0011197,BRW::BRW0011197,stable_borrower_id,HIGH,1.0
BRW0008860,BRW::BRW0008860,stable_borrower_id,HIGH,
BRW0009653,BRW::BRW0009653,stable_borrower_id,HIGH,3.0
BRW0005185,BRW::BRW0005185,stable_borrower_id,HIGH,1.0
BRW0005609,BRW::BRW0005609,stable_borrower_id,HIGH,5.0
BRW0007612,BRW::BRW0007612,stable_borrower_id,HIGH,3.0
BRW0009418,BRW::BRW0009418,stable_borrower_id,HIGH,2.0
BRW0010164,BRW::BRW0010164,stable_borrower_id,HIGH,3.0
BRW0000215,BRW::BRW0000215,stable_borrower_id,HIGH,3.0
BRW0007963,BRW::BRW0007963,stable_borrower_id,HIGH,1.0
BRW0001310,BRW::BRW0001310,stable_borrower_id,HIGH,
BRW0003456,BRW::BRW0003456,stable_borrower_id,HIGH,1.0
BRW0009954,BRW::BRW0009954,stable_borrower_id,HIGH,5.0
BRW0003007,BRW::BRW0003007,stable_borrower_id,HIGH,1.0
BRW0009562,BRW::BRW0009562,stable_borrower_id,HIGH,1.0
BRW0005557,BRW::BRW0005557,stable_borrower_id,HIGH,2.0
BRW0002792,BRW::BRW0002792,stable_borrower_id,HIGH,5.0
BRW0004011,BRW::BRW0004011,stable_borrower_id,HIGH,4.0
BRW0006370,BRW::BRW0006370,stable_borrower_id,HIGH,4.0
BRW0009182,BRW::BRW0009182,stable_borrower_id,HIGH,2.0
BRW0007273,BRW::BRW0007273,stable_borrower_id,HIGH,6.0
BRW0011199,BRW::BRW0011199,stable_borrower_id,HIGH,3.0
BRW0010413,BRW::BRW0010413,stable_borrower_id,HIGH,3.0
BRW0009041,BRW::BRW0009041,stable_borrower_id,HIGH,
BRW0007238,BRW::BRW0007238,stable_borrower_id,HIGH,1.0
BRW0003479,BRW::BRW0003479,stable_borrower_id,HIGH,6.0
BRW0004951,BRW::BRW0004951,stable_borrower_id,HIGH,5.0
BRW0001427,BRW::BRW0001427,stable_borrower_id,HIGH,
BRW0004491,BRW::BRW0004491,stable_borrower_id,HIGH,2.0
BRW0011118,BRW::BRW0011118,stable_borrower_id,HIGH,3.0
BRW0005111,BRW::BRW0005111,stable_borrower_id,HIGH,2.0
BRW0001365,BRW::BRW0001365,stable_borrower_id,HIGH,3.0
BRW0007824,BRW::BRW0007824,stable_borrower_id,HIGH,2.0
BRW0011552,BRW::BRW0011552,stable_borrower_id,HIGH,2.0
BRW0010410,BRW::BRW0010410,stable_borrower_id,HIGH,2.0
BRW0003289,BRW::BRW0003289,stable_borrower_id,HIGH,2.0
BRW0005447,BRW::BRW0005447,stable_borrower_id,HIGH,4.0
BRW0006373,BRW::BRW0006373,stable_borrower_id,HIGH,
BRW0002975,BRW::BRW0002975,stable_borrower_id,HIGH,4.0
BRW0003225,BRW::BRW0003225,stable_borrower_id,HIGH,2.0
BRW0002840,BRW::BRW0002840,stable_borrower_id,HIGH,6.0
BRW0011935,BRW::BRW0011935,stable_borrower_id,HIGH,2.0
BRW0008953,BRW::BRW0008953,stable_borrower_id,HIGH,3.0
BRW0010091,BRW::BRW0010091,stable_borrower_id,HIGH,3.0
BRW0009799,BRW::BRW0009799,stable_borrower_id,HIGH,6.0
BRW0011510,BRW::BRW0011510,stable_borrower_id,HIGH,5.0
BRW0001264,BRW::BRW0001264,stable_borrower_id,HIGH,4.0
BRW0010580,BRW::BRW0010580,stable_borrower_id,HIGH,5.0
BRW0000799,BRW::BRW0000799,stable_borrower_id,HIGH,2.0
BRW0005706,BRW::BRW0005706,stable_borrower_id,HIGH,4.0
BRW0007134,BRW::BRW0007134,stable_borrower_id,HIGH,2.0
BRW0004295,BRW::BRW0004295,stable_borrower_id,HIGH,5.0
BRW0001755,BRW::BRW0001755,stable_borrower_id,HIGH,2.0
BRW0002308,BRW::BRW0002308,stable_borrower_id,HIGH,
BRW0009896,BRW::BRW0009896,stable_borrower_id,HIGH,5.0
BRW0003825,BRW::BRW0003825,stable_borrower_id,HIGH,1.0
BRW0003725,BRW::BRW0003725,stable_borrower_id,HIGH,1.0
BRW0011081,BRW::BRW0011081,stable_borrower_id,HIGH,
BRW0001727,BRW::BRW0001727,stable_borrower_id,HIGH,1.0
BRW0010984,BRW::BRW0010984,stable_borrower_id,HIGH,1.0
BRW0011052,BRW::BRW0011052,stable_borrower_id,HIGH,2.0
BRW0007183,BRW::BRW0007183,stable_borrower_id,HIGH,5.0
BRW0001987,BRW::BRW0001987,stable_borrower_id,HIGH,1.0
BRW0001871,BRW::BRW0001871,stable_borrower_id,HIGH,8.0
BRW0003417,BRW::BRW0003417,stable_borrower_id,HIGH,2.0
BRW0006929,BRW::BRW0006929,stable_borrower_id,HIGH,4.0
BRW0001844,BRW::BRW0001844,stable_borrower_id,HIGH,4.0
BRW0005468,BRW::BRW0005468,stable_borrower_id,HIGH,3.0
BRW0001386,BRW::BRW0001386,stable_borrower_id,HIGH,3.0
BRW0006484,BRW::BRW0006484,stable_borrower_id,HIGH,
BRW0000254,BRW::BRW0000254,stable_borrower_id,HIGH,3.0
BRW0008509,BRW::BRW0008509,stable_borrower_id,HIGH,
BRW0000665,BRW::BRW0000665,stable_borrower_id,HIGH,1.0
BRW0002338,BRW::BRW0002338,stable_borrower_id,HIGH,6.0
BRW0002096,BRW::BRW0002096,stable_borrower_id,HIGH,2.0
BRW0009972,BRW::BRW0009972,stable_borrower_id,HIGH,2.0
BRW0000641,BRW::BRW0000641,stable_borrower_id,HIGH,1.0
BRW0005152,BRW::BRW0005152,stable_borrower_id,HIGH,2.0
BRW0007094,BRW::BRW0007094,stable_borrower_id,HIGH,3.0
BRW0006192,BRW::BRW0006192,stable_borrower_id,HIGH,2.0
BRW0008169,BRW::BRW0008169,stable_borrower_id,HIGH,2.0
BRW0009638,BRW::BRW0009638,stable_borrower_id,HIGH,
BRW0004724,BRW::BRW0004724,stable_borrower_id,HIGH,1.0
BRW0009939,BRW::BRW0009939,stable_borrower_id,HIGH,3.0
BRW0003816,BRW::BRW0003816,stable_borrower_id,HIGH,3.0
BRW0011814,BRW::BRW0011814,stable_borrower_id,HIGH,2.0
BRW0006055,BRW::BRW0006055,stable_borrower_id,HIGH,
BRW0008833,BRW::BRW0008833,stable_borrower_id,HIGH,1.0
BRW0010501,BRW::BRW0010501,stable_borrower_id,HIGH,1.0
BRW0009512,BRW::BRW0009512,stable_borrower_id,HIGH,1.0
BRW0010214,BRW::BRW0010214,stable_borrower_id,HIGH,2.0
BRW0006439,BRW::BRW0006439,stable_borrower_id,HIGH,4.0
BRW0000522,BRW::BRW0000522,stable_borrower_id,HIGH,3.0
BRW0005918,BRW::BRW0005918,stable_borrower_id,HIGH,1.0
BRW0002178,BRW::BRW0002178,stable_borrower_id,HIGH,2.0
BRW0010670,BRW::BRW0010670,stable_borrower_id,HIGH,5.0
BRW0002841,BRW::BRW0002841,stable_borrower_id,HIGH,1.0
BRW0002737,BRW::BRW0002737,stable_borrower_id,HIGH,
BRW0002993,BRW::BRW0002993,stable_borrower_id,HIGH,7.0
BRW0007711,BRW::BRW0007711,stable_borrower_id,HIGH,2.0
BRW0006855,BRW::BRW0006855,stable_borrower_id,HIGH,
BRW0011387,BRW::BRW0011387,stable_borrower_id,HIGH,2.0
BRW0004996,BRW::BRW0004996,stable_borrower_id,HIGH,2.0
BRW0003388,BRW::BRW0003388,stable_borrower_id,HIGH,2.0
BRW0000592,BRW::BRW0000592,stable_borrower_id,HIGH,1.0
BRW0000085,BRW::BRW0000085,stable_borrower_id,HIGH,2.0
BRW0004484,BRW::BRW0004484,stable_borrower_id,HIGH,1.0
BRW0011110,BRW::BRW0011110,stable_borrower_id,HIGH,4.0
BRW0006286,BRW::BRW0006286,stable_borrower_id,HIGH,3.0
BRW0010723,BRW::BRW0010723,stable_borrower_id,HIGH,2.0
BRW0001221,BRW::BRW0001221,stable_borrower_id,HIGH,2.0
BRW0001120,BRW::BRW0001120,stable_borrower_id,HIGH,1.0
BRW0010002,BRW::BRW0010002,stable_borrower_id,HIGH,2.0
BRW0001281,BRW::BRW0001281,stable_borrower_id,HIGH,6.0
BRW0000624,BRW::BRW0000624,stable_borrower_id,HIGH,
BRW0004850,BRW::BRW0004850,stable_borrower_id,HIGH,3.0
BRW0011099,BRW::BRW0011099,stable_borrower_id,HIGH,4.0
BRW0008273,BRW::BRW0008273,stable_borrower_id,HIGH,2.0
BRW0001190,BRW::BRW0001190,stable_borrower_id,HIGH,2.0
BRW0010046,BRW::BRW0010046,stable_borrower_id,HIGH,1.0
BRW0010123,BRW::BRW0010123,stable_borrower_id,HIGH,3.0
BRW0009609,BRW::BRW0009609,stable_borrower_id,HIGH,3.0
BRW0010832,BRW::BRW0010832,stable_borrower_id,HIGH,
BRW0002879,BRW::BRW0002879,stable_borrower_id,HIGH,3.0
BRW0011755,BRW::BRW0011755,stable_borrower_id,HIGH,3.0
BRW0003849,BRW::BRW0003849,stable_borrower_id,HIGH,3.0
BRW0009625,BRW::BRW0009625,stable_borrower_id,HIGH,5.0
BRW0006953,BRW::BRW0006953,stable_borrower_id,HIGH,2.0
BRW0009354,BRW::BRW0009354,stable_borrower_id,HIGH,3.0
BRW0007534,BRW::BRW0007534,stable_borrower_id,HIGH,
BRW0007710,BRW::BRW0007710,stable_borrower_id,HIGH,3.0
BRW0007396,BRW::BRW0007396,stable_borrower_id,HIGH,
BRW0009348,BRW::BRW0009348,stable_borrower_id,HIGH,4.0
BRW0008869,BRW::BRW0008869,stable_borrower_id,HIGH,
BRW0001615,BRW::BRW0001615,stable_borrower_id,HIGH,2.0
BRW0009913,BRW::BRW0009913,stable_borrower_id,HIGH,4.0
BRW0006433,BRW::BRW0006433,stable_borrower_id,HIGH,
BRW0003878,BRW::BRW0003878,stable_borrower_id,HIGH,1.0
BRW0006171,BRW::BRW0006171,stable_borrower_id,HIGH,
BRW0011604,BRW::BRW0011604,stable_borrower_id,HIGH,3.0
BRW0010291,BRW::BRW0010291,stable_borrower_id,HIGH,1.0
BRW0010005,BRW::BRW0010005,stable_borrower_id,HIGH,4.0
BRW0005554,BRW::BRW0005554,stable_borrower_id,HIGH,5.0
BRW0009410,BRW::BRW0009410,stable_borrower_id,HIGH,2.0
BRW0004622,BRW::BRW0004622,stable_borrower_id,HIGH,7.0
BRW0008234,BRW::BRW0008234,stable_borrower_id,HIGH,1.0
BRW0007675,BRW::BRW0007675,stable_borrower_id,HIGH,3.0
BRW0002998,BRW::BRW0002998,stable_borrower_id,HIGH,3.0
BRW0003198,BRW::BRW0003198,stable_borrower_id,HIGH,2.0
BRW0000734,BRW::BRW0000734,stable_borrower_id,HIGH,2.0
BRW0001678,BRW::BRW0001678,stable_borrower_id,HIGH,1.0
BRW0005204,BRW::BRW0005204,stable_borrower_id,HIGH,6.0
BRW0005735,BRW::BRW0005735,stable_borrower_id,HIGH,4.0
BRW0001982,BRW::BRW0001982,stable_borrower_id,HIGH,5.0
BRW0005003,BRW::BRW0005003,stable_borrower_id,HIGH,3.0
BRW0007251,BRW::BRW0007251,stable_borrower_id,HIGH,4.0
BRW0002791,BRW::BRW0002791,stable_borrower_id,HIGH,4.0
BRW0004059,BRW::BRW0004059,stable_borrower_id,HIGH,8.0
BRW0004411,BRW::BRW0004411,stable_borrower_id,HIGH,7.0
BRW0006061,BRW::BRW0006061,stable_borrower_id,HIGH,1.0
BRW0004397,BRW::BRW0004397,stable_borrower_id,HIGH,4.0
BRW0008844,BRW::BRW0008844,stable_borrower_id,HIGH,3.0
BRW0003930,BRW::BRW0003930,stable_borrower_id,HIGH,7.0
BRW0005207,BRW::BRW0005207,stable_borrower_id,HIGH,3.0
BRW0004554,BRW::BRW0004554,stable_borrower_id,HIGH,2.0
BRW0002195,BRW::BRW0002195,stable_borrower_id,HIGH,1.0
BRW0008229,BRW::BRW0008229,stable_borrower_id,HIGH,1.0
BRW0002826,BRW::BRW0002826,stable_borrower_id,HIGH,2.0
BRW0003563,BRW::BRW0003563,stable_borrower_id,HIGH,
BRW0009514,BRW::BRW0009514,stable_borrower_id,HIGH,6.0
BRW0011387,BRW::BRW0011387,stable_borrower_id,HIGH,2.0
BRW0008051,BRW::BRW0008051,stable_borrower_id,HIGH,1.0
BRW0010997,BRW::BRW0010997,stable_borrower_id,HIGH,3.0
BRW0010251,BRW::BRW0010251,stable_borrower_id,HIGH,4.0
BRW0005771,BRW::BRW0005771,stable_borrower_id,HIGH,
BRW0009244,BRW::BRW0009244,stable_borrower_id,HIGH,3.0
BRW0003941,BRW::BRW0003941,stable_borrower_id,HIGH,1.0
BRW0005526,BRW::BRW0005526,stable_borrower_id,HIGH,2.0
BRW0006426,BRW::BRW0006426,stable_borrower_id,HIGH,4.0
BRW0011526,BRW::BRW0011526,stable_borrower_id,HIGH,1.0
BRW0010183,BRW::BRW0010183,stable_borrower_id,HIGH,1.0
BRW0005872,BRW::BRW0005872,stable_borrower_id,HIGH,2.0
BRW0007832,BRW::BRW0007832,stable_borrower_id,HIGH,4.0
BRW0002429,BRW::BRW0002429,stable_borrower_id,HIGH,2.0
BRW0009653,BRW::BRW0009653,stable_borrower_id,HIGH,3.0
BRW0006637,BRW::BRW0006637,stable_borrower_id,HIGH,2.0
BRW0006393,BRW::BRW0006393,stable_borrower_id,HIGH,
BRW0009196,BRW::BRW0009196,stable_borrower_id,HIGH,1.0
BRW0007596,BRW::BRW0007596,stable_borrower_id,HIGH,
BRW0000870,BRW::BRW0000870,stable_borrower_id,HIGH,1.0
BRW0003458,BRW::BRW0003458,stable_borrower_id,HIGH,6.0
BRW0002121,BRW::BRW0002121,stable_borrower_id,HIGH,1.0
BRW0008819,BRW::BRW0008819,stable_borrower_id,HIGH,2.0
BRW0000422,BRW::BRW0000422,stable_borrower_id,HIGH,3.0
BRW0002429,BRW::BRW0002429,stable_borrower_id,HIGH,2.0
BRW0007170,BRW::BRW0007170,stable_borrower_id,HIGH,1.0
BRW0008338,BRW::BRW0008338,stable_borrower_id,HIGH,2.0
BRW0006040,BRW::BRW0006040,stable_borrower_id,HIGH,3.0
BRW0010329,BRW::BRW0010329,stable_borrower_id,HIGH,3.0
BRW0011028,BRW::BRW0011028,stable_borrower_id,HIGH,1.0
BRW0001586,BRW::BRW0001586,stable_borrower_id,HIGH,1.0
BRW0011431,BRW::BRW0011431,stable_borrower_id,HIGH,1.0
BRW0007373,BRW::BRW0007373,stable_borrower_id,HIGH,5.0
BRW0007635,BRW::BRW0007635,stable_borrower_id,HIGH,3.0
BRW0001142,BRW::BRW0001142,stable_borrower_id,HIGH,3.0
BRW0007463,BRW::BRW0007463,stable_borrower_id,HIGH,1.0
BRW0008709,BRW::BRW0008709,stable_borrower_id,HIGH,2.0
BRW0006970,BRW::BRW0006970,stable_borrower_id,HIGH,2.0
BRW0001014,BRW::BRW0001014,stable_borrower_id,HIGH,1.0
BRW0006279,BRW::BRW0006279,stable_borrower_id,HIGH,3.0
BRW0011232,BRW::BRW0011232,stable_borrower_id,HIGH,1.0
BRW0008681,BRW::BRW0008681,stable_borrower_id,HIGH,
BRW0001649,BRW::BRW0001649,stable_borrower_id,HIGH,4.0
BRW0011520,BRW::BRW0011520,stable_borrower_id,HIGH,2.0
BRW0011507,BRW::BRW0011507,stable_borrower_id,HIGH,3.0
BRW0002033,BRW::BRW0002033,stable_borrower_id,HIGH,2.0
BRW0009611,BRW::BRW0009611,stable_borrower_id,HIGH,4.0
BRW0004881,BRW::BRW0004881,stable_borrower_id,HIGH,2.0
BRW0007125,BRW::BRW0007125,stable_borrower_id,HIGH,4.0
BRW0005343,BRW::BRW0005343,stable_borrower_id,HIGH,3.0
BRW0009392,BRW::BRW0009392,stable_borrower_id,HIGH,3.0
BRW0011960,BRW::BRW0011960,stable_borrower_id,HIGH,
BRW0009542,BRW::BRW0009542,stable_borrower_id,HIGH,4.0
BRW0011177,BRW::BRW0011177,stable_borrower_id,HIGH,2.0
BRW0011353,BRW::BRW0011353,stable_borrower_id,HIGH,3.0
BRW0001082,BRW::BRW0001082,stable_borrower_id,HIGH,4.0
BRW0003041,BRW::BRW0003041,stable_borrower_id,HIGH,2.0
BRW0008663,BRW::BRW0008663,stable_borrower_id,HIGH,3.0
BRW0007081,BRW::BRW0007081,stable_borrower_id,HIGH,
BRW0000602,BRW::BRW0000602,stable_borrower_id,HIGH,3.0
BRW0001141,BRW::BRW0001141,stable_borrower_id,HIGH,
BRW0006247,BRW::BRW0006247,stable_borrower_id,HIGH,3.0
BRW0007394,BRW::BRW0007394,stable_borrower_id,HIGH,2.0
BRW0002013,BRW::BRW0002013,stable_borrower_id,HIGH,
BRW0002056,BRW::BRW0002056,stable_borrower_id,HIGH,2.0
BRW0001553,BRW::BRW0001553,stable_borrower_id,HIGH,6.0
BRW0006780,BRW::BRW0006780,stable_borrower_id,HIGH,1.0
BRW0000095,BRW::BRW0000095,stable_borrower_id,HIGH,3.0
BRW0006870,BRW::BRW0006870,stable_borrower_id,HIGH,6.0
BRW0005712,BRW::BRW0005712,stable_borrower_id,HIGH,3.0
BRW0005592,BRW::BRW0005592,stable_borrower_id,HIGH,
BRW0008152,BRW::BRW0008152,stable_borrower_id,HIGH,3.0
BRW0006272,BRW::BRW0006272,stable_borrower_id,HIGH,5.0
BRW0008733,BRW::BRW0008733,stable_borrower_id,HIGH,2.0
BRW0009168,BRW::BRW0009168,stable_borrower_id,HIGH,6.0
BRW0011042,BRW::BRW0011042,stable_borrower_id,HIGH,6.0
BRW0009591,BRW::BRW0009591,stable_borrower_id,HIGH,2.0
BRW0006213,BRW::BRW0006213,stable_borrower_id,HIGH,3.0
BRW0005906,BRW::BRW0005906,stable_borrower_id,HIGH,1.0
BRW0002829,BRW::BRW0002829,stable_borrower_id,HIGH,2.0
BRW0007196,BRW::BRW0007196,stable_borrower_id,HIGH,
BRW0001670,BRW::BRW0001670,stable_borrower_id,HIGH,1.0
BRW0011175,BRW::BRW0011175,stable_borrower_id,HIGH,2.0
BRW0010141,BRW::BRW0010141,stable_borrower_id,HIGH,4.0
BRW0001437,BRW::BRW0001437,stable_borrower_id,HIGH,1.0
BRW0009432,BRW::BRW0009432,stable_borrower_id,HIGH,3.0
BRW0001406,BRW::BRW0001406,stable_borrower_id,HIGH,1.0
BRW0008655,BRW::BRW0008655,stable_borrower_id,HIGH,2.0
BRW0001053,BRW::BRW0001053,stable_borrower_id,HIGH,2.0
BRW0005859,BRW::BRW0005859,stable_borrower_id,HIGH,1.0
BRW0007895,BRW::BRW0007895,stable_borrower_id,HIGH,2.0
BRW0008746,BRW::BRW0008746,stable_borrower_id,HIGH,3.0
BRW0005024,BRW::BRW0005024,stable_borrower_id,HIGH,2.0
BRW0011060,BRW::BRW0011060,stable_borrower_id,HIGH,2.0
BRW0009292,BRW::BRW0009292,stable_borrower_id,HIGH,2.0
BRW0002500,BRW::BRW0002500,stable_borrower_id,HIGH,2.0
BRW0008055,BRW::BRW0008055,stable_borrower_id,HIGH,4.0
BRW0008767,BRW::BRW0008767,stable_borrower_id,HIGH,3.0
BRW0004004,BRW::BRW0004004,stable_borrower_id,HIGH,
BRW0008859,BRW::BRW0008859,stable_borrower_id,HIGH,3.0
BRW0010781,BRW::BRW0010781,stable_borrower_id,HIGH,2.0
BRW0009806,BRW::BRW0009806,stable_borrower_id,HIGH,1.0
BRW0009151,BRW::BRW0009151,stable_borrower_id,HIGH,1.0
BRW0007614,BRW::BRW0007614,stable_borrower_id,HIGH,5.0
BRW0003247,BRW::BRW0003247,stable_borrower_id,HIGH,1.0
BRW0009543,BRW::BRW0009543,stable_borrower_id,HIGH,3.0
BRW0004371,BRW::BRW0004371,stable_borrower_id,HIGH,2.0
BRW0006387,BRW::BRW0006387,stable_borrower_id,HIGH,1.0
BRW0003774,BRW::BRW0003774,stable_borrower_id,HIGH,3.0
BRW0003757,BRW::BRW0003757,stable_borrower_id,HIGH,1.0
BRW0001892,BRW::BRW0001892,stable_borrower_id,HIGH,4.0
BRW0011536,BRW::BRW0011536,stable_borrower_id,HIGH,6.0
BRW0001774,BRW::BRW0001774,stable_borrower_id,HIGH,1.0
BRW0001036,BRW::BRW0001036,stable_borrower_id,HIGH,3.0
BRW0011234,BRW::BRW0011234,stable_borrower_id,HIGH,3.0
BRW0006661,BRW::BRW0006661,stable_borrower_id,HIGH,2.0
BRW0005255,BRW::BRW0005255,stable_borrower_id,HIGH,2.0
BRW0008850,BRW::BRW0008850,stable_borrower_id,HIGH,3.0
BRW0004600,BRW::BRW0004600,stable_borrower_id,HIGH,2.0
BRW0001536,BRW::BRW0001536,stable_borrower_id,HIGH,1.0
BRW0008757,BRW::BRW0008757,stable_borrower_id,HIGH,4.0
BRW0002112,BRW::BRW0002112,stable_borrower_id,HIGH,6.0
BRW0006636,BRW::BRW0006636,stable_borrower_id,HIGH,2.0
BRW0011389,BRW::BRW0011389,stable_borrower_id,HIGH,8.0
BRW0011234,BRW::BRW0011234,stable_borrower_id,HIGH,3.0
BRW0004330,BRW::BRW0004330,stable_borrower_id,HIGH,3.0
BRW0009364,BRW::BRW0009364,stable_borrower_id,HIGH,2.0
BRW0007353,BRW::BRW0007353,stable_borrower_id,HIGH,1.0
BRW0005753,BRW::BRW0005753,stable_borrower_id,HIGH,2.0
BRW0001680,BRW::BRW0001680,stable_borrower_id,HIGH,1.0
BRW0004517,BRW::BRW0004517,stable_borrower_id,HIGH,5.0
BRW0007824,BRW::BRW0007824,stable_borrower_id,HIGH,2.0
BRW0011840,BRW::BRW0011840,stable_borrower_id,HIGH,3.0
BRW0000059,BRW::BRW0000059,stable_borrower_id,HIGH,4.0
BRW0008614,BRW::BRW0008614,stable_borrower_id,HIGH,
BRW0010157,BRW::BRW0010157,stable_borrower_id,HIGH,4.0
BRW0011415,BRW::BRW0011415,stable_borrower_id,HIGH,3.0
BRW0005086,BRW::BRW0005086,stable_borrower_id,HIGH,2.0
BRW0001422,BRW::BRW0001422,stable_borrower_id,HIGH,
BRW0003252,BRW::BRW0003252,stable_borrower_id,HIGH,1.0
BRW0010207,BRW::BRW0010207,stable_borrower_id,HIGH,1.0
BRW0010536,BRW::BRW0010536,stable_borrower_id,HIGH,7.0
